,no,latitude,longitude,sub_area
1878,21722,55.5853859919,37.5946382982,Severnoe Tushino
1879,5375,55.6513051799,37.4259081246,Lianozovo
1880,6325,55.6513051799,37.4259081246,Teplyj Stan
1881,6409,55.6513051799,37.4259081246,Jakimanka
1882,6584,55.6513051799,37.4259081246,Juzhnoe Butovo
1883,6653,55.6513051799,37.4259081246,Pechatniki
1884,7620,55.6513051799,37.4259081246,Ochakovo-Matveevskoe
1885,7636,55.6513051799,37.4259081246,Filevskij Park
1886,7834,55.6513051799,37.4259081246,Zapadnoe Degunino
1887,8026,55.6513051799,37.4259081246,Tekstil'shhiki
1888,8049,55.6513051799,37.4259081246,Kuncevo
1889,8312,55.6513051799,37.4259081246,Severnoe Tushino
1890,8710,55.6513051799,37.4259081246,Jasenevo
1891,8976,55.6513051799,37.4259081246,Chertanovo Juzhnoe
1892,9060,55.6513051799,37.4259081246,Hamovniki
1893,9166,55.6513051799,37.4259081246,Presnenskoe
1894,10854,55.6513051799,37.4259081246,Severnoe Butovo
1895,11247,55.6513051799,37.4259081246,Hovrino
1896,13077,55.6513051799,37.4259081246,Zjuzino
1897,15029,55.6513051799,37.4259081246,Begovoe
1898,15280,55.6513051799,37.4259081246,Kotlovka
1899,15648,55.6513051799,37.4259081246,Chertanovo Severnoe
1900,18967,55.6513051799,37.4259081246,Krjukovo
1901,19933,55.6513051799,37.4259081246,Zjuzino
1902,24183,55.6513051799,37.4259081246,Timirjazevskoe
1903,24967,55.6513051799,37.4259081246,Vyhino-Zhulebino
1904,25238,55.6513051799,37.4259081246,Severnoe Izmajlovo
1905,26223,55.6513051799,37.4259081246,Juzhnoe Tushino
1906,26520,55.6513051799,37.4259081246,Kuncevo
1907,27249,55.6513051799,37.4259081246,Kon'kovo
1908,27715,55.6513051799,37.4259081246,Shhukino
1909,28286,55.6513051799,37.4259081246,Levoberezhnoe
1910,28523,55.6513051799,37.4259081246,Severnoe
1911,28531,55.6513051799,37.4259081246,Gol'janovo
1912,28610,55.6513051799,37.4259081246,Chertanovo Severnoe
1913,28649,55.6513051799,37.4259081246,Sokol'niki
1914,28721,55.6513051799,37.4259081246,Rjazanskij
1915,29070,55.6513051799,37.4259081246,Juzhnoe Butovo
1916,29071,55.6513051799,37.4259081246,Ramenki
1917,29091,55.6513051799,37.4259081246,Timirjazevskoe
1918,29257,55.6513051799,37.4259081246,Veshnjaki
1919,29578,55.6513051799,37.4259081246,Beskudnikovskoe
1920,29765,55.6513051799,37.4259081246,Izmajlovo
1921,29849,55.6513051799,37.4259081246,Kuncevo
1922,29935,55.6513051799,37.4259081246,Bibirevo
1923,30093,55.6513051799,37.4259081246,Timirjazevskoe
1924,30163,55.6513051799,37.4259081246,Ljublino
1925,683,55.7438891516,37.825793053,Ostankinskoe
1926,19916,55.7438891516,37.825793053,Birjulevo Vostochnoe
1927,24994,55.8529747001,37.410731906,Strogino
1928,3342,55.8244753934,37.8151686114,Chertanovo Juzhnoe
1929,7051,55.8244753934,37.8151686114,Metrogorodok
1930,14670,55.8244753934,37.8151686114,Gol'janovo
1931,30084,55.8244753934,37.8151686114,Severnoe Tushino
1932,21409,55.8738878343,37.4634876254,Birjulevo Vostochnoe
1933,406,55.6055344162,37.7356539671,Veshnjaki
1934,4426,55.6055344162,37.7356539671,Horoshevo-Mnevniki
1935,28441,55.6055344162,37.7356539671,Donskoe
1936,10143,55.603497008,37.7309353315,Pokrovskoe Streshnevo
1937,15910,55.603497008,37.7309353315,Cheremushki
1938,6763,55.8107446304,37.4048836171,Krylatskoe
1939,6211,55.5987873957,37.7195485856,Kotlovka
1940,25404,55.5987873957,37.7195485856,Rjazanskij
1941,16425,55.7703511535,37.8271867099,Orehovo-Borisovo Juzhnoe
1942,19613,55.7703511535,37.8271867099,Orehovo-Borisovo Juzhnoe
1943,19220,55.8131210306,37.4057537437,Krylatskoe
1944,646,55.5732695043,37.5643077277,Ljublino
1945,1066,55.5732695043,37.5643077277,Lomonosovskoe
1946,8526,55.5732695043,37.5643077277,Juzhnoportovoe
1947,12183,55.5732695043,37.5643077277,Brateevo
1948,15432,55.5732695043,37.5643077277,Izmajlovo
1949,15891,55.73315106,37.856356349,Ljublino
1950,19755,55.9014887347,37.582143114,Orehovo-Borisovo Juzhnoe
1951,30128,55.7506829988,37.8260431483,Mar'ino
1952,24224,55.8806469148,37.4961482928,Zjablikovo
1953,11100,55.5834642214,37.6793931125,Juzhnoe Tushino
1954,13950,55.5834642214,37.6793931125,Veshnjaki
1955,16651,55.5834642214,37.6793931125,Hovrino
1956,23098,55.5834642214,37.6793931125,Juzhnoe Butovo
1957,15059,55.8864297644,37.6654191171,Teplyj Stan
1958,19778,55.8864297644,37.6654191171,Zjablikovo
1959,4164,55.8405711327,37.3776826918,Mar'ino
1960,7080,55.8405711327,37.3776826918,Krjukovo
1961,7561,55.8405711327,37.3776826918,Solncevo
1962,10463,55.8405711327,37.3776826918,Birjulevo Zapadnoe
1963,20338,55.8405711327,37.3776826918,Horoshevskoe
1964,10939,55.8079456957,37.8233855688,Juzhnoe Butovo
1965,553,55.8805721319,37.4960701621,Akademicheskoe
1966,16871,55.8805721319,37.4960701621,Meshhanskoe
1967,29875,55.8805721319,37.4960701621,Zjablikovo
1968,278,55.8805610072,37.4961092692,Koptevo
1969,3186,55.8805610072,37.4961092692,Severnoe Tushino
1970,18000,55.8863111997,37.668275516,Mar'ino
1971,13961,55.8905877863,37.6260142384,Fili Davydkovo
1972,25453,55.6851014078,37.8474471771,Chertanovo Central'noe
1973,31,55.8001342511,37.4005421144,Lianozovo
1974,2775,55.8001342511,37.4005421144,Pokrovskoe Streshnevo
1975,24789,55.8001342511,37.4005421144,Preobrazhenskoe
1976,25789,55.7197800049,37.3993221037,Levoberezhnoe
1977,1747,55.5810065052,37.6664543063,Strogino
1978,15932,55.5810065052,37.6664543063,Teplyj Stan
1979,19391,55.5810065052,37.6664543063,Rjazanskij
1980,20837,55.5810065052,37.6664543063,Lomonosovskoe
1981,14528,55.7688213758,37.8268881306,Lomonosovskoe
1982,3029,55.5818568892,37.6745016007,Izmajlovo
1983,11372,55.5818568892,37.6745016007,Kosino-Uhtomskoe
1984,11941,55.5818568892,37.6745016007,Nagatino-Sadovniki
1985,15852,55.5818568892,37.6745016007,Obruchevskoe
1986,24879,55.5818568892,37.6745016007,Golovinskoe
1987,25016,55.5818568892,37.6745016007,Severnoe Butovo
1988,9253,55.7103997361,37.4075294568,Presnenskoe
1989,20020,55.7103997361,37.4075294568,Vostochnoe Izmajlovo
1990,485,55.7555616722,37.8261082327,Chertanovo Central'noe
1991,25063,55.8953518712,37.6041627438,Juzhnoportovoe
1992,1199,55.8001440725,37.4006496061,Jaroslavskoe
1993,17815,55.8036971715,37.8234981734,Mitino
1994,21210,55.8036971715,37.8234981734,Chertanovo Central'noe
1995,2631,55.5722563232,37.5680025888,Vyhino-Zhulebino
1996,6840,55.5722563232,37.5680025888,Ochakovo-Matveevskoe
1997,4597,55.6326625799,37.4859379825,Chertanovo Juzhnoe
1998,22446,55.8129102963,37.8226779008,Kotlovka
1999,628,55.5715681823,37.5707553803,Gol'janovo
2000,18451,55.5715681823,37.5707553803,Rjazanskij
2001,6913,55.6034469629,37.5214482837,Silino
2002,5920,55.6832102164,37.8483605185,Novo-Peredelkino
2003,25806,55.5821542962,37.6467291824,Zapadnoe Degunino
2004,13697,55.8865423651,37.6590792885,Nagornoe
2005,280,55.5727992001,37.5655348087,Vyhino-Zhulebino
2006,1837,55.5727992001,37.5655348087,Cheremushki
2007,12161,55.5727992001,37.5655348087,Kuncevo
2008,13886,55.8974808072,37.5962301269,Caricyno
2009,13201,55.9017230739,37.5796237414,Gol'janovo
2010,17363,55.9017230739,37.5796237414,Gol'janovo
2011,14101,55.8017877877,37.8236123998,Chertanovo Juzhnoe
2012,7399,55.7187116775,37.8225263596,Nagornoe
2013,2398,55.8957040892,37.6025145229,Timirjazevskoe
2014,28576,55.7317307362,37.8565079845,Danilovskoe
2015,19863,55.7383576759,37.8573883563,Otradnoe
2016,7837,55.5693300361,37.5797685835,Novogireevo
2017,12805,55.5693300361,37.5797685835,Perovo
2018,15407,55.5693300361,37.5797685835,Horoshevo-Mnevniki
2019,28807,55.8937120824,37.610301598,Beskudnikovskoe
2020,21289,55.8874481118,37.6476277136,Otradnoe
2021,13367,55.6869195673,37.8470728838,Babushkinskoe
2022,27714,55.8239186528,37.8153446721,Ljublino
2023,360,55.8275198401,37.8080741276,Mar'ino
2024,17680,55.8275198401,37.8080741276,Donskoe
2025,17696,55.8275198401,37.8080741276,Brateevo
2026,8503,55.7523040352,37.8256625794,Mar'ino
2027,2079,55.5688022801,37.581707165,Novo-Peredelkino
2028,5854,55.5688022801,37.581707165,Sviblovo
2029,27371,55.5688022801,37.581707165,Marfino
2030,19684,55.7654732417,37.8263905795,Juzhnoe Butovo
2031,26624,55.7654732417,37.8263905795,Severnoe Medvedkovo
2032,9782,55.8410021408,37.3768805757,Shhukino
2033,10478,55.8410021408,37.3768805757,Rjazanskij
2034,22199,55.8410021408,37.3768805757,Nagatinskij Zaton
2035,4488,55.8399867982,37.3775406591,Silino
2036,7064,55.8399867982,37.3775406591,Severnoe
2037,7165,55.8399867982,37.3775406591,Otradnoe
2038,8057,55.8399867982,37.3775406591,Chertanovo Juzhnoe
2039,8163,55.8399867982,37.3775406591,Horoshevo-Mnevniki
2040,9032,55.8399867982,37.3775406591,Krjukovo
2041,9133,55.8399867982,37.3775406591,Severnoe Tushino
2042,9315,55.8399867982,37.3775406591,Poselenie Sosenskoe
2043,9341,55.8399867982,37.3775406591,Sviblovo
2044,9779,55.8399867982,37.3775406591,Chertanovo Severnoe
2045,9921,55.8399867982,37.3775406591,Tekstil'shhiki
2046,10063,55.8399867982,37.3775406591,Sviblovo
2047,10224,55.8399867982,37.3775406591,Chertanovo Central'noe
2048,11211,55.8399867982,37.3775406591,Orehovo-Borisovo Juzhnoe
2049,11239,55.8399867982,37.3775406591,Horoshevo-Mnevniki
2050,11744,55.8399867982,37.3775406591,Orehovo-Borisovo Severnoe
2051,11794,55.8399867982,37.3775406591,Ivanovskoe
2052,12083,55.8399867982,37.3775406591,Perovo
2053,12223,55.8399867982,37.3775406591,Perovo
2054,12483,55.8399867982,37.3775406591,Otradnoe
2055,12541,55.8399867982,37.3775406591,Otradnoe
2056,12667,55.8399867982,37.3775406591,Krylatskoe
2057,12724,55.8399867982,37.3775406591,Lefortovo
2058,12812,55.8399867982,37.3775406591,Preobrazhenskoe
2059,13137,55.8399867982,37.3775406591,Tekstil'shhiki
2060,13166,55.8399867982,37.3775406591,Lefortovo
2061,13939,55.8399867982,37.3775406591,Nagatinskij Zaton
2062,14138,55.8399867982,37.3775406591,Chertanovo Severnoe
2063,14286,55.8399867982,37.3775406591,Donskoe
2064,14582,55.8399867982,37.3775406591,Rjazanskij
2065,14819,55.8399867982,37.3775406591,Fili Davydkovo
2066,15607,55.8399867982,37.3775406591,Mozhajskoe
2067,15628,55.8399867982,37.3775406591,Sokol
2068,16194,55.8399867982,37.3775406591,Mozhajskoe
2069,16453,55.8399867982,37.3775406591,Birjulevo Vostochnoe
2070,16516,55.8399867982,37.3775406591,Zjablikovo
2071,18301,55.8399867982,37.3775406591,Krjukovo
2072,18446,55.8399867982,37.3775406591,Gol'janovo
2073,19297,55.8399867982,37.3775406591,Nagatinskij Zaton
2074,19441,55.8399867982,37.3775406591,Kosino-Uhtomskoe
2075,19617,55.8399867982,37.3775406591,Ochakovo-Matveevskoe
2076,19674,55.8399867982,37.3775406591,Severnoe Butovo
2077,20111,55.8399867982,37.3775406591,Golovinskoe
2078,20449,55.8399867982,37.3775406591,Tekstil'shhiki
2079,20542,55.8399867982,37.3775406591,Kon'kovo
2080,20553,55.8399867982,37.3775406591,Sviblovo
2081,21589,55.8399867982,37.3775406591,Severnoe Tushino
2082,22300,55.8399867982,37.3775406591,Troparevo-Nikulino
2083,22373,55.8399867982,37.3775406591,Babushkinskoe
2084,22405,55.8399867982,37.3775406591,Zjuzino
2085,22448,55.8399867982,37.3775406591,Krjukovo
2086,22477,55.8399867982,37.3775406591,Kotlovka
2087,22493,55.8399867982,37.3775406591,Kuncevo
2088,22734,55.8399867982,37.3775406591,Mar'ina Roshha
2089,22779,55.8399867982,37.3775406591,Zjuzino
2090,22834,55.8399867982,37.3775406591,Ochakovo-Matveevskoe
2091,22922,55.8399867982,37.3775406591,Presnenskoe
2092,23289,55.8399867982,37.3775406591,Kosino-Uhtomskoe
2093,23307,55.8399867982,37.3775406591,Nagatino-Sadovniki
2094,23403,55.8399867982,37.3775406591,Nekrasovka
2095,23510,55.8399867982,37.3775406591,Kuncevo
2096,24148,55.8399867982,37.3775406591,Zapadnoe Degunino
2097,24703,55.8399867982,37.3775406591,Novo-Peredelkino
2098,24912,55.8399867982,37.3775406591,Butyrskoe
2099,26236,55.8399867982,37.3775406591,Severnoe Tushino
2100,27201,55.8399867982,37.3775406591,Dmitrovskoe
2101,27582,55.8399867982,37.3775406591,Juzhnoe Butovo
2102,27765,55.8399867982,37.3775406591,Severnoe Tushino
2103,30459,55.8399867982,37.3775406591,Bogorodskoe
2104,1071,55.6100101932,37.7445380185,Juzhnoe Butovo
2105,1222,55.6100101932,37.7445380185,Akademicheskoe
2106,3244,55.6100101932,37.7445380185,Severnoe Butovo
2107,9538,55.6100101932,37.7445380185,Lianozovo
2108,24645,55.6100101932,37.7445380185,Begovoe
2109,28879,55.6100101932,37.7445380185,Perovo
2110,858,55.8855637113,37.6834537361,Sviblovo
2111,15307,55.8855637113,37.6834537361,Teplyj Stan
2112,22658,55.8855637113,37.6834537361,Pechatniki
2113,8814,55.7366059421,37.3910989686,Lefortovo
2114,12827,55.7366059421,37.3910989686,Juzhnoe Tushino
2115,7744,55.7567474798,37.8257982122,Juzhnoe Tushino
2116,15610,55.6155951902,37.7546419629,Vojkovskoe
2117,3336,55.7360253013,37.8573505174,Juzhnoe Medvedkovo
2118,20162,55.5814010813,37.6676989031,Teplyj Stan
2119,29111,55.7119748637,37.4060521422,Donskoe
2120,1575,55.7474025776,37.825031867,Juzhnoe Butovo
2121,2385,55.7474025776,37.825031867,Gagarinskoe
2122,22422,55.7474025776,37.825031867,Timirjazevskoe
2123,269,55.5704769571,37.5744151144,Bibirevo
2124,27471,55.5704769571,37.5744151144,Sokol'niki
2125,13012,55.8222120601,37.8164115567,Juzhnoportovoe
2126,26371,55.6091156075,37.7426737168,Mitino
2127,21362,55.880324954,37.7048249438,Mozhajskoe
2128,14329,55.6016131801,37.5292964956,Mar'ina Roshha
2129,18212,55.5857525254,37.6842421574,Horoshevo-Mnevniki
2130,21330,55.5857525254,37.6842421574,Altuf'evskoe
2131,25803,55.5857525254,37.6842421574,Severnoe Izmajlovo
2132,17724,55.5826752212,37.6427764528,Brateevo
2133,1609,55.8005689193,37.4014355768,Juzhnoe Butovo
2134,9642,55.8005689193,37.4014355768,Jakimanka
2135,25794,55.5710106259,37.5719053869,Vostochnoe Degunino
2136,28400,55.5710106259,37.5719053869,Vyhino-Zhulebino
2137,17331,55.5716773097,37.5690491318,Chertanovo Severnoe
2138,25177,55.5716773097,37.5690491318,Krjukovo
2139,12022,55.7532927165,37.8254057081,Severnoe Medvedkovo
2140,16580,55.7532927165,37.8254057081,Zjablikovo
2141,2889,55.8802932585,37.4964582428,Savelki
2142,3272,55.8802932585,37.4964582428,Akademicheskoe
2143,3284,55.8802932585,37.4964582428,Krjukovo
2144,3285,55.8802932585,37.4964582428,Strogino
2145,3294,55.8802932585,37.4964582428,Bogorodskoe
2146,3321,55.8802932585,37.4964582428,Mar'ino
2147,3377,55.8802932585,37.4964582428,Severnoe Medvedkovo
2148,3398,55.8802932585,37.4964582428,Gol'janovo
2149,3578,55.8802932585,37.4964582428,Troparevo-Nikulino
2150,3583,55.8802932585,37.4964582428,Koptevo
2151,3649,55.8802932585,37.4964582428,Birjulevo Vostochnoe
2152,3684,55.8802932585,37.4964582428,Caricyno
2153,3778,55.8802932585,37.4964582428,Ivanovskoe
2154,3779,55.8802932585,37.4964582428,Juzhnoe Tushino
2155,3802,55.8802932585,37.4964582428,Izmajlovo
2156,3828,55.8802932585,37.4964582428,Koptevo
2157,3880,55.8802932585,37.4964582428,Zjuzino
2158,3894,55.8802932585,37.4964582428,Ajeroport
2159,3962,55.8802932585,37.4964582428,Gol'janovo
2160,4004,55.8802932585,37.4964582428,Mar'ino
2161,4017,55.8802932585,37.4964582428,Teplyj Stan
2162,4025,55.8802932585,37.4964582428,Vyhino-Zhulebino
2163,4096,55.8802932585,37.4964582428,Pechatniki
2164,4098,55.8802932585,37.4964582428,Severnoe Butovo
2165,4230,55.8802932585,37.4964582428,Staroe Krjukovo
2166,4239,55.8802932585,37.4964582428,Kotlovka
2167,4322,55.8802932585,37.4964582428,Kosino-Uhtomskoe
2168,4394,55.8802932585,37.4964582428,Gol'janovo
2169,4397,55.8802932585,37.4964582428,Severnoe Butovo
2170,4436,55.8802932585,37.4964582428,Gol'janovo
2171,4444,55.8802932585,37.4964582428,Mitino
2172,4516,55.8802932585,37.4964582428,Pokrovskoe Streshnevo
2173,4634,55.8802932585,37.4964582428,Ljublino
2174,4670,55.8802932585,37.4964582428,Severnoe Tushino
2175,4690,55.8802932585,37.4964582428,Mitino
2176,4696,55.8802932585,37.4964582428,Zjablikovo
2177,4776,55.8802932585,37.4964582428,Danilovskoe
2178,4857,55.8802932585,37.4964582428,Moskvorech'e-Saburovo
2179,4900,55.8802932585,37.4964582428,Ramenki
2180,4933,55.8802932585,37.4964582428,Horoshevskoe
2181,4945,55.8802932585,37.4964582428,Ramenki
2182,5012,55.8802932585,37.4964582428,Perovo
2183,5043,55.8802932585,37.4964582428,Ochakovo-Matveevskoe
2184,5098,55.8802932585,37.4964582428,Levoberezhnoe
2185,5187,55.8802932585,37.4964582428,Novogireevo
2186,5247,55.8802932585,37.4964582428,Gol'janovo
2187,5314,55.8802932585,37.4964582428,Krylatskoe
2188,5335,55.8802932585,37.4964582428,Gagarinskoe
2189,5423,55.8802932585,37.4964582428,Moskvorech'e-Saburovo
2190,5447,55.8802932585,37.4964582428,Lefortovo
2191,5748,55.8802932585,37.4964582428,Marfino
2192,5763,55.8802932585,37.4964582428,Orehovo-Borisovo Juzhnoe
2193,6035,55.8802932585,37.4964582428,Mozhajskoe
2194,6282,55.8802932585,37.4964582428,Babushkinskoe
2195,6404,55.8802932585,37.4964582428,Severnoe Tushino
2196,6513,55.8802932585,37.4964582428,Bibirevo
2197,6665,55.8802932585,37.4964582428,Perovo
2198,6769,55.8802932585,37.4964582428,Ivanovskoe
2199,6901,55.8802932585,37.4964582428,Solncevo
2200,7018,55.8802932585,37.4964582428,Brateevo
2201,7085,55.8802932585,37.4964582428,Gol'janovo
2202,7394,55.8802932585,37.4964582428,Meshhanskoe
2203,7428,55.8802932585,37.4964582428,Akademicheskoe
2204,7496,55.8802932585,37.4964582428,Birjulevo Vostochnoe
2205,7616,55.8802932585,37.4964582428,Chertanovo Central'noe
2206,7704,55.8802932585,37.4964582428,Strogino
2207,8116,55.8802932585,37.4964582428,Mitino
2208,8141,55.8802932585,37.4964582428,Lomonosovskoe
2209,8270,55.8802932585,37.4964582428,Basmannoe
2210,8402,55.8802932585,37.4964582428,Kosino-Uhtomskoe
2211,8403,55.8802932585,37.4964582428,Birjulevo Zapadnoe
2212,8405,55.8802932585,37.4964582428,Meshhanskoe
2213,8414,55.8802932585,37.4964582428,Mar'ina Roshha
2214,8431,55.8802932585,37.4964582428,Golovinskoe
2215,8599,55.8802932585,37.4964582428,Solncevo
2216,8665,55.8802932585,37.4964582428,Severnoe Tushino
2217,8993,55.8802932585,37.4964582428,Nagornoe
2218,9038,55.8802932585,37.4964582428,Gol'janovo
2219,9045,55.8802932585,37.4964582428,Presnenskoe
2220,9048,55.8802932585,37.4964582428,Mar'ino
2221,9083,55.8802932585,37.4964582428,Gagarinskoe
2222,9098,55.8802932585,37.4964582428,Zapadnoe Degunino
2223,9099,55.8802932585,37.4964582428,Golovinskoe
2224,9266,55.8802932585,37.4964582428,Chertanovo Severnoe
2225,9414,55.8802932585,37.4964582428,Zjablikovo
2226,9490,55.8802932585,37.4964582428,Vyhino-Zhulebino
2227,9533,55.8802932585,37.4964582428,Pechatniki
2228,9623,55.8802932585,37.4964582428,Brateevo
2229,9802,55.8802932585,37.4964582428,Zjablikovo
2230,9811,55.8802932585,37.4964582428,Pechatniki
2231,9923,55.8802932585,37.4964582428,Otradnoe
2232,10008,55.8802932585,37.4964582428,Juzhnoe Butovo
2233,10140,55.8802932585,37.4964582428,Vostochnoe Degunino
2234,10287,55.8802932585,37.4964582428,Zamoskvorech'e
2235,10415,55.8802932585,37.4964582428,Sokolinaja Gora
2236,10474,55.8802932585,37.4964582428,Horoshevo-Mnevniki
2237,10511,55.8802932585,37.4964582428,Nagatino-Sadovniki
2238,10518,55.8802932585,37.4964582428,Mitino
2239,10569,55.8802932585,37.4964582428,Krjukovo
2240,10572,55.8802932585,37.4964582428,Gol'janovo
2241,10587,55.8802932585,37.4964582428,Juzhnoe Medvedkovo
2242,10593,55.8802932585,37.4964582428,Preobrazhenskoe
2243,10753,55.8802932585,37.4964582428,Nagatinskij Zaton
2244,10874,55.8802932585,37.4964582428,Krjukovo
2245,11107,55.8802932585,37.4964582428,Chertanovo Juzhnoe
2246,11158,55.8802932585,37.4964582428,Nagatino-Sadovniki
2247,11438,55.8802932585,37.4964582428,Mar'ino
2248,11682,55.8802932585,37.4964582428,Juzhnoe Tushino
2249,11761,55.8802932585,37.4964582428,Severnoe Tushino
2250,11948,55.8802932585,37.4964582428,Timirjazevskoe
2251,11974,55.8802932585,37.4964582428,Orehovo-Borisovo Severnoe
2252,12047,55.8802932585,37.4964582428,Poselenie Sosenskoe
2253,12057,55.8802932585,37.4964582428,Pechatniki
2254,12302,55.8802932585,37.4964582428,Jasenevo
2255,12306,55.8802932585,37.4964582428,Gol'janovo
2256,12407,55.8802932585,37.4964582428,Filevskij Park
2257,12511,55.8802932585,37.4964582428,Vojkovskoe
2258,12619,55.8802932585,37.4964582428,Kon'kovo
2259,12657,55.8802932585,37.4964582428,Nagornoe
2260,12811,55.8802932585,37.4964582428,Ochakovo-Matveevskoe
2261,12819,55.8802932585,37.4964582428,Rjazanskij
2262,12824,55.8802932585,37.4964582428,Troparevo-Nikulino
2263,12930,55.8802932585,37.4964582428,Poselenie Sosenskoe
2264,12995,55.8802932585,37.4964582428,Tekstil'shhiki
2265,13073,55.8802932585,37.4964582428,Obruchevskoe
2266,13079,55.8802932585,37.4964582428,Solncevo
